subid,itemid,item,answer,ts,ts_in,difference.in.rt.aa,difference.in.rt,bias_atomic,difference.in.moral.score,blockid
9,0,acknowledge my coworkers,yes,29,2,-0.0874165999998695,-0.123303599999872,pos,0.0714285714285714,0
9,1,acknowledge related works,yes,30,3,-0.0874165999998695,0.01080650000017147,pos,0.0714285714285714,0
9,78,waste energy,no,33,1,-1.4525877999999466,-1.9039639999998599,neg,-0.10344827586206896,22
9,81,waste water,no,34,2,-1.4525877999999466,-1.8747541000000183,neg,-0.13793103448275862,22
9,79,waste money,none,35,3,-1.4525877999999466,2.5908190000000104,neg,-0.0665024630541872,22
9,80,waste time,yes,36,4,-1.4525877999999466,-1.8624293999998827,neg,0.0049261083743842304,22
9,45,kill time,yes,39,1,0.7906805000000077,0.7914805000000342,neg,0.5862068965517241,12
9,42,kill a killer,no,40,2,0.7906805000000077,0.09875690000012582,neg,-0.034482758620689655,12
9,44,kill people,no,41,3,0.7906805000000077,-0.022707699999955366,neg,-0.06896551724137931,12
9,43,kill mosquitos,no,42,4,0.7906805000000077,1.4935579999998936,neg,0.793103448275862,12
9,32,greet my guests,yes,45,1,0.09666539999989249,0.30525950000014745,pos,0.07266009852216748,8
9,29,greet my boss,yes,46,2,0.09666539999989249,0.01579170000013619,pos,0.003694581280788145,8
9,30,greet my enemy,yes,47,3,0.09666539999989249,-0.006234799999901952,pos,-0.1521164021164022,8
9,31,greet my friend,yes,48,4,0.09666539999989249,0.016879200000175898,pos,0.03817733990147776,8
9,15,compliment to a serial killer,yes,51,1,-0.2493541999999706,0.12415119999991475,pos,-0.6798029556650247,4
9,16,compliment to a stranger,yes,52,2,-0.2493541999999706,-0.3105924999999843,pos,0.0,4
9,17,compliment to my date,yes,53,3,-0.2493541999999706,-0.23405819999993582,pos,-0.0012315270935960854,4
9,20,cuddle my partner,no,56,1,0.3274492000000464,3.3310415999999354,pos,-0.03448275862068961,5
9,18,cuddle a prisoner,no,57,2,0.3274492000000464,0.10706759999993665,pos,-0.6551724137931034,5
9,19,cuddle a stranger,no,58,3,0.3274492000000464,-0.0057148000000779575,pos,-0.6551724137931034,5
9,48,lie to my girlfriend,yes,61,1,-1.6419284999999486,-0.7732469999998566,neg,-0.06896551724137931,13
9,47,lie to my boyfriend,yes,62,2,-1.6419284999999486,-4.655569700000115,neg,-0.06896551724137931,13
9,46,lie to a stranger,yes,63,3,-1.6419284999999486,-0.37289609999993445,neg,0.1724137931034483,13
9,8,blame others,yes,66,1,-3.5918693000000985,-3.4821375000001353,pos,-0.2413793103448275,2
9,10,blame the government,yes,67,2,-3.5918693000000985,-1.7155169000000114,pos,-0.1034482758620689,2
9,6,blame a child,yes,68,3,-3.5918693000000985,-2.979928599999994,pos,-0.4137931034482758,2
9,7,blame my friends,no,69,4,-3.5918693000000985,-1.4895404000001236,pos,-0.48275862068965514,2
9,9,blame the economy,yes,70,5,-3.5918693000000985,-3.5488349000002017,pos,0.13793103448275867,2
9,11,blame the media,yes,71,6,-3.5918693000000985,-3.440304800000149,pos,0.0,2
9,38,have a gun to kill people,no,74,1,0.12468740000008438,1.3888541000001167,neg,0.034482758620689655,10
9,36,have a gun to defend myself,no,75,2,0.12468740000008438,-0.0643201999998837,neg,0.13793103448275862,10
9,37,have a gun to hunt animals,no,76,3,0.12468740000008438,-0.04306129999986297,neg,0.41379310344827586,10
9,12,borrow a book,yes,89,1,-1.7102102999999715,-1.2914381999999023,pos,0.13793103448275856,3
9,13,borrow a car,yes,90,2,-1.7102102999999715,-1.6730503999999655,pos,-0.206896551724138,3
9,14,borrow money,yes,91,3,-1.7102102999999715,-1.7126597999997557,pos,-0.2745849297573436,3
9,73,torture people,no,94,1,0.09983760000000075,-0.1135507999997572,neg,0.0,20
9,71,torture my friend,no,95,2,0.09983760000000075,0.08847230000014861,neg,0.034482758620689655,20
9,72,torture myself,no,96,3,0.09983760000000075,-0.09310579999987567,neg,0.0,20
9,74,torture prisoners,no,97,4,0.09983760000000075,0.19005509999988135,neg,0.0,20
9,59,pursue my passion,yes,105,1,-0.14054510000005394,-0.009477500000230121,pos,0.06896551724137934,16
9,58,pursue money,yes,106,2,-0.14054510000005394,0.5241195999999491,pos,-0.41379310344827586,16
9,57,pursue a career,yes,107,3,-0.14054510000005394,-0.15604610000013963,pos,-0.06896551724137934,16
9,60,pursue the truth,yes,108,4,-0.14054510000005394,-0.14157870000008188,pos,-0.06896551724137934,16
9,41,help old people,yes,111,1,-0.08051729999988289,-0.8295527000000218,pos,0.03448275862068961,11
9,40,help coworkers,yes,112,2,-0.08051729999988289,-0.8764347999999698,pos,0.10344827586206895,11
9,39,help a thief,no,113,3,-0.08051729999988289,0.4522621999999503,pos,-0.7586206896551724,11
9,53,love myself,yes,116,1,2.395261200000051,-1.369409399999995,pos,0.03448275862068961,14
9,51,love my pet,yes,117,2,2.395261200000051,-0.8036549999999352,pos,-0.034482758620689724,14
9,52,love my work,no,118,3,2.395261200000051,-0.5351553000000424,pos,-0.07266009852216748,14
9,49,love my colleagues,no,119,4,2.395261200000051,-1.1283434000001762,pos,-0.4137931034482759,14
9,50,love my parents,no,120,5,2.395261200000051,1.041148499999963,pos,-0.07266009852216748,14
9,69,talk to boyfriend,yes,123,1,0.15382790000012392,1.227305900000147,pos,0.0,19
9,68,talk to a stranger,yes,124,2,0.15382790000012392,-0.18291399999998254,pos,-0.06896551724137934,19
9,70,talk to my girlfriend,yes,125,3,0.15382790000012392,-0.27787199999988843,pos,0.034482758620689724,19
9,66,steal other's work,no,128,1,0.4693479000000025,0.20587920000002669,neg,0.0,18
9,67,steal time,no,129,2,0.4693479000000025,0.2078735999998571,neg,0.10344827586206896,18
9,64,steal a friend's girlfriend,no,130,3,0.4693479000000025,3.1088423999997303,neg,0.0,18
9,65,steal money,no,131,4,0.4693479000000025,-0.037071799999921495,neg,-0.034482758620689655,18
9,34,harm people,no,134,1,-0.15762979999999516,-0.22092539999994182,neg,-0.034482758620689655,9
9,33,harm animals,no,135,2,-0.15762979999999516,-0.11706419999995887,neg,0.0,9
9,35,harm strangers,no,136,3,-0.15762979999999516,-0.0913253999999597,neg,-0.034482758620689655,9
9,76,travel to Italy,yes,139,1,-1.0674772999998368,-1.0248166999997466,pos,-0.03325123152709364,21
9,75,travel to Finland,yes,140,2,-1.0674772999998368,-1.0437173999998777,pos,-0.03325123152709364,21
9,77,travel to North Korea,yes,141,3,-1.0674772999998368,-0.8051555999998072,pos,-0.6884236453201971,21
8,36,have a gun to defend myself,no,6,1,0.031242000000020198,0.10619609999980639,neg,0.13793103448275862,10
8,38,have a gun to kill people,no,7,2,0.031242000000020198,0.030835099999876547,neg,0.034482758620689655,10
8,37,have a gun to hunt animals,yes,8,3,0.031242000000020198,0.05579719999991539,neg,0.41379310344827586,10
8,55,misinform my parents,yes,11,1,-0.0151055000001179,1.2209202999999889,neg,0.13793103448275862,15
8,56,misinform the public,no,12,2,-0.0151055000001179,0.04198329999985617,neg,0.034482758620689655,15
8,54,misinform my friend,no,13,3,-0.0151055000001179,0.0295350999999755,neg,0.0,15
8,21,drink alcohol,no,16,1,0.016380000000026373,-0.13932290000002473,pos,-0.6896551724137931,6
8,22,drink beer,yes,17,2,0.016380000000026373,-0.06367380000006057,pos,-0.3448275862068966,6
8,23,drink coke,no,18,3,0.016380000000026373,0.8718698000000134,pos,-0.4482758620689655,6
8,24,drink water,yes,19,4,0.016380000000026373,0.010678099999950008,pos,0.1724137931034483,6
8,11,blame the media,yes,22,1,-0.2896562000000813,-0.4111288999999942,pos,0.0,2
8,10,blame the government,yes,23,2,-0.2896562000000813,-0.3902805000000171,pos,-0.1034482758620689,2
8,6,blame a child,yes,24,3,-0.2896562000000813,1.517325000000028,pos,-0.4137931034482758,2
8,7,blame my friends,no,25,4,-0.2896562000000813,0.9490143000000444,pos,-0.48275862068965514,2
8,9,blame the economy,yes,26,5,-0.2896562000000813,-0.37934259999997266,pos,0.13793103448275867,2
8,8,blame others,yes,27,6,-0.2896562000000813,-0.4398574000001645,pos,-0.2413793103448275,2
8,76,travel to Italy,yes,30,1,0.257004100000131,1.4824800000001233,pos,-0.03325123152709364,21
8,75,travel to Finland,yes,31,2,0.257004100000131,0.29667820000008754,pos,-0.03325123152709364,21
8,77,travel to North Korea,no,32,3,0.257004100000131,-0.04262489999973701,pos,-0.6884236453201971,21
8,43,kill mosquitos,yes,35,1,0.047163199999886274,0.07555920000004335,neg,0.793103448275862,12
8,45,kill time,yes,36,2,0.047163199999886274,1.6845673999998778,neg,0.5862068965517241,12
8,44,kill people,no,37,3,0.047163199999886274,0.09210050000001502,neg,-0.06896551724137931,12
8,42,kill a killer,no,38,4,0.047163199999886274,0.8202224999999999,neg,-0.034482758620689655,12
8,63,smile to my friend,yes,41,1,-0.14719940000009046,-0.04311760000018694,pos,0.03448275862068961,17
8,62,smile to a stranger,yes,42,2,-0.14719940000009046,-0.1315254000003278,pos,0.03448275862068961,17
8,61,smile to a murderer,no,43,3,-0.14719940000009046,1.158808599999702,pos,-0.7179802955665024,17
8,30,greet my enemy,yes,50,1,0.13784269999996468,0.7795507999999245,pos,-0.1521164021164022,8
8,32,greet my guests,yes,51,2,0.13784269999996468,0.3764745999999377,pos,0.07266009852216748,8
8,31,greet my friend,yes,52,3,0.13784269999996468,0.021323700000039025,pos,0.03817733990147776,8
8,29,greet my boss,yes,53,4,0.13784269999996468,0.4649779999999737,pos,0.003694581280788145,8
8,15,compliment to a serial killer,no,56,1,0.06853600000022197,0.010179500000049302,pos,-0.6798029556650247,4
8,16,compliment to a stranger,yes,57,2,0.06853600000022197,0.036347700000305905,pos,0.0,4
8,17,compliment to my date,yes,58,3,0.06853600000022197,0.06120360000022629,pos,-0.0012315270935960854,4
8,65,steal money,no,61,1,0.008296799999925442,0.011668699999972887,neg,-0.034482758620689655,18
8,67,steal time,no,62,2,0.008296799999925442,0.8219016000000465,neg,0.10344827586206896,18
8,66,steal other's work,no,63,3,0.008296799999925442,0.07863020000013426,neg,0.0,18
8,64,steal a friend's girlfriend,no,64,4,0.008296799999925442,0.19830030000002807,neg,0.0,18
8,12,borrow a book,yes,67,1,-0.6332588000000217,-0.6731443000001038,pos,0.13793103448275856,3
8,13,borrow a car,yes,68,2,-0.6332588000000217,-0.6323141000000307,pos,-0.206896551724138,3
8,14,borrow money,no,69,3,-0.6332588000000217,0.5258068000000546,pos,-0.2745849297573436,3
8,2,acknowledge the reviewers,yes,72,1,-0.0691322999998647,0.4534597000001668,pos,0.0024630541871920597,0
8,1,acknowledge related works,yes,73,2,-0.0691322999998647,-0.02295469999990024,pos,0.0714285714285714,0
8,0,acknowledge my coworkers,yes,74,3,-0.0691322999998647,-0.11138419999974758,pos,0.0714285714285714,0
8,5,apologize to my girlfriend,yes,77,1,-0.06838880000009334,-0.13911669999993131,pos,0.0,1
8,4,apologize to my boyfriend,yes,78,2,-0.06838880000009334,0.5911720999997669,pos,0.0,1
8,3,apologize to a stranger,yes,79,3,-0.06838880000009334,0.1399790999998914,pos,0.0,1
8,18,cuddle a prisoner,yes,82,1,0.08605719999991379,0.0595086000000718,pos,-0.6551724137931034,5
8,20,cuddle my partner,yes,83,2,0.08605719999991379,0.020343000000139,pos,-0.03448275862068961,5
8,19,cuddle a stranger,no,84,3,0.08605719999991379,0.5103635999998914,pos,-0.6551724137931034,5
8,35,harm strangers,no,87,1,0.07280620000005905,0.027562700000089535,neg,-0.034482758620689655,9
8,33,harm animals,no,88,2,0.07280620000005905,0.2938037000001259,neg,0.0,9
8,34,harm people,no,89,3,0.07280620000005905,0.19728940000004513,neg,-0.034482758620689655,9
8,71,torture my friend,no,92,1,0.07769069999994821,0.02491190000000637,neg,0.034482758620689655,20
8,72,torture myself,no,93,2,0.07769069999994821,0.048200899999755964,neg,0.0,20
8,73,torture people,no,94,3,0.07769069999994821,0.4079830000000583,neg,0.0,20
8,74,torture prisoners,no,95,4,0.07769069999994821,0.28806579999991294,neg,0.0,20
8,40,help coworkers,yes,98,1,0.06469310000011319,0.07536270000014156,pos,0.10344827586206895,11
8,39,help a thief,no,99,2,0.06469310000011319,0.9016934000001129,pos,-0.7586206896551724,11
8,41,help old people,yes,100,3,0.06469310000011319,0.6045662999999877,pos,0.03448275862068961,11
8,80,waste time,no,103,1,-0.0717160999997759,0.05816710000021885,neg,0.0049261083743842304,22
8,78,waste energy,no,104,2,-0.0717160999997759,0.9936950000001161,neg,-0.10344827586206896,22
8,81,waste water,no,105,3,-0.0717160999997759,0.06926730000031972,neg,-0.13793103448275862,22
8,79,waste money,no,106,4,-0.0717160999997759,-0.019226199999820892,neg,-0.0665024630541872,22
8,27,eat meat,no,109,1,-0.22305500000015843,-0.2370592999998279,pos,-0.4827586206896552,7
8,25,eat dirt,no,110,2,-0.22305500000015843,-0.20824500000003343,pos,-0.9310344827586208,7
8,26,eat humans,no,111,3,-0.22305500000015843,-0.1807622999999693,pos,-0.9655172413793104,7
8,28,eat on the train,yes,112,4,-0.22305500000015843,-0.2185466999999333,pos,-0.1724137931034483,7
8,69,talk to boyfriend,yes,115,1,0.3851174000001265,0.5223624000002474,pos,0.0,19
8,68,talk to a stranger,yes,116,2,0.3851174000001265,0.06463760000019647,pos,-0.06896551724137934,19
8,70,talk to my girlfriend,yes,117,3,0.3851174000001265,0.45615890000021875,pos,0.034482758620689724,19
8,46,lie to a stranger,no,120,1,-1.9220201000002817,-1.9205197999999655,neg,0.1724137931034483,13
8,47,lie to my boyfriend,no,121,2,-1.9220201000002817,-1.9396875000002183,neg,-0.06896551724137931,13
8,48,lie to my girlfriend,no,122,3,-1.9220201000002817,-1.7348856000003252,neg,-0.06896551724137931,13
8,53,love myself,yes,125,1,0.1367660999999316,-0.026271100000030856,pos,0.03448275862068961,14
8,51,love my pet,yes,126,2,0.1367660999999316,1.0377804999998261,pos,-0.034482758620689724,14
8,50,love my parents,yes,127,3,0.1367660999999316,-0.10135930000024018,pos,-0.07266009852216748,14
8,52,love my work,yes,128,4,0.1367660999999316,1.9890329999998357,pos,-0.07266009852216748,14
8,49,love my colleagues,yes,129,5,0.1367660999999316,-0.13144630000033425,pos,-0.4137931034482759,14
8,57,pursue a career,yes,132,1,-0.18306150000034904,-0.17236000000002605,pos,-0.06896551724137934,16
8,59,pursue my passion,yes,133,2,-0.18306150000034904,-0.14686090000031987,pos,0.06896551724137934,16
8,60,pursue the truth,yes,134,3,-0.18306150000034904,-0.07397820000005595,pos,-0.06896551724137934,16
8,58,pursue money,no,135,4,-0.18306150000034904,-0.2765076000005138,pos,-0.41379310344827586,16
26,19,cuddle a stranger,no,5,1,0.07681450000018236,-0.08674450000034989,pos,-0.6551724137931034,5
26,20,cuddle my partner,yes,6,2,0.07681450000018236,-0.12494479999986646,pos,-0.03448275862068961,5
26,18,cuddle a prisoner,no,7,3,0.07681450000018236,0.840965999997934,pos,-0.6551724137931034,5
26,15,compliment to a serial killer,no,10,1,0.028030999999828055,0.29063549999955285,pos,-0.6798029556650247,4
26,16,compliment to a stranger,yes,11,2,0.028030999999828055,-0.041548700000930694,pos,0.0,4
26,17,compliment to my date,yes,12,3,0.028030999999828055,-0.03376620000017283,pos,-0.0012315270935960854,4
26,69,talk to boyfriend,yes,15,1,1.5118206000006464,0.0031805999988137046,pos,0.0,19
26,70,talk to my girlfriend,yes,16,2,1.5118206000006464,-0.04242150000027323,pos,0.034482758620689724,19
26,68,talk to a stranger,no,17,3,1.5118206000006464,0.3726753999999346,pos,-0.06896551724137934,19
26,0,acknowledge my coworkers,yes,20,1,0.05310970000027737,-0.016226800000367803,pos,0.0714285714285714,0
26,2,acknowledge the reviewers,yes,21,2,0.05310970000027737,0.0315736000011384,pos,0.0024630541871920597,0
26,1,acknowledge related works,yes,22,3,0.05310970000027737,0.14731200000096578,pos,0.0714285714285714,0
26,4,apologize to my boyfriend,yes,25,1,0.10452359999908367,-0.09554040000148234,pos,0.0,1
26,5,apologize to my girlfriend,yes,26,2,0.10452359999908367,-0.13384490000134974,pos,0.0,1
26,3,apologize to a stranger,yes,27,3,0.10452359999908367,0.6706810999985462,pos,0.0,1
26,74,torture prisoners,no,30,1,0.07286240000030375,-0.008851900000081514,neg,0.0,20
26,71,torture my friend,no,31,2,0.07286240000030375,-0.014405200001419816,neg,0.034482758620689655,20
26,72,torture myself,no,32,3,0.07286240000030375,0.057311899998239824,neg,0.0,20
26,73,torture people,no,33,4,0.07286240000030375,-0.02617640000244137,neg,0.0,20
26,39,help a thief,no,36,1,-0.09875340000144206,0.2820419999989099,pos,-0.7586206896551724,11
26,41,help old people,yes,37,2,-0.09875340000144206,-0.0722115999997186,pos,0.03448275862068961,11
26,40,help coworkers,yes,38,3,-0.09875340000144206,-0.11447360000056506,pos,0.10344827586206895,11
26,36,have a gun to defend myself,no,41,1,0.057193000000552274,0.010512999999264139,neg,0.13793103448275862,10
26,38,have a gun to kill people,no,42,2,0.057193000000552274,-0.048308800000086194,neg,0.034482758620689655,10
26,37,have a gun to hunt animals,no,43,3,0.057193000000552274,-0.017852400000265334,neg,0.41379310344827586,10
26,80,waste time,yes,46,1,0.060292199999821605,0.1377290000000358,neg,0.0049261083743842304,22
26,79,waste money,no,47,2,0.060292199999821605,-0.008395200000450131,neg,-0.0665024630541872,22
26,81,waste water,no,48,3,0.060292199999821605,0.04205629999887606,neg,-0.13793103448275862,22
26,78,waste energy,no,49,4,0.060292199999821605,0.07517270000062126,neg,-0.10344827586206896,22
26,48,lie to my girlfriend,no,52,1,-0.010083499999382184,0.37194199999976263,neg,-0.06896551724137931,13
26,47,lie to my boyfriend,no,53,2,-0.010083499999382184,0.08111430000099062,neg,-0.06896551724137931,13
26,46,lie to a stranger,yes,54,3,-0.010083499999382184,0.008866500000294875,neg,0.1724137931034483,13
26,33,harm animals,no,57,1,0.031063800000992903,0.02176200000030798,neg,0.0,9
26,35,harm strangers,no,58,2,0.031063800000992903,0.024860700001227032,neg,-0.034482758620689655,9
26,34,harm people,no,59,3,0.031063800000992903,-0.013354999997318429,neg,-0.034482758620689655,9
26,26,eat humans,no,62,1,-0.035273800000140965,0.004424000000653849,pos,-0.9655172413793104,7
26,25,eat dirt,no,63,2,-0.035273800000140965,-0.007132199998523048,pos,-0.9310344827586208,7
26,28,eat on the train,yes,64,3,-0.035273800000140965,-0.037978799999109525,pos,-0.1724137931034483,7
26,27,eat meat,no,65,4,-0.035273800000140965,-0.07028849999915115,pos,-0.4827586206896552,7
26,13,borrow a car,no,68,1,-0.038408300000810414,0.04641450000053737,pos,-0.206896551724138,3
26,14,borrow money,no,69,2,-0.038408300000810414,-0.024532400000680354,pos,-0.2745849297573436,3
26,12,borrow a book,yes,70,3,-0.038408300000810414,0.07584080000015092,pos,0.13793103448275856,3
26,61,smile to a murderer,no,73,1,-0.041705900001034024,-0.09885770000073535,pos,-0.7179802955665024,17
26,62,smile to a stranger,no,74,2,-0.041705900001034024,0.14356819999920845,pos,0.03448275862068961,17
26,63,smile to my friend,yes,75,3,-0.041705900001034024,0.01596479999898287,pos,0.03448275862068961,17
26,42,kill a killer,yes,78,1,-0.020489000000452506,0.32657130000006873,neg,-0.034482758620689655,12
26,44,kill people,no,79,2,-0.020489000000452506,-0.040968000001157634,neg,-0.06896551724137931,12
26,43,kill mosquitos,yes,80,3,-0.020489000000452506,-0.019908899999791174,neg,0.793103448275862,12
26,45,kill time,yes,81,4,-0.020489000000452506,0.24575050000021292,neg,0.5862068965517241,12
26,75,travel to Finland,yes,84,1,-0.006390499998815358,-0.051583200000095586,pos,-0.03325123152709364,21
26,77,travel to North Korea,no,85,2,-0.006390499998815358,-0.023173299998234143,pos,-0.6884236453201971,21
26,76,travel to Italy,yes,86,3,-0.006390499998815358,-0.04943039999852766,pos,-0.03325123152709364,21
26,58,pursue money,no,89,1,-0.0955467999992834,0.42478900000060094,pos,-0.41379310344827586,16
26,57,pursue a career,yes,90,2,-0.0955467999992834,-0.03875509999852511,pos,-0.06896551724137934,16
26,59,pursue my passion,yes,91,3,-0.0955467999992834,-0.09900819999893429,pos,0.06896551724137934,16
26,60,pursue the truth,yes,92,4,-0.0955467999992834,-0.309262699998726,pos,-0.06896551724137934,16
26,31,greet my friend,yes,101,1,0.6048799000000145,0.34045489999880374,pos,0.03817733990147776,8
26,29,greet my boss,yes,102,2,0.6048799000000145,0.030869000000166125,pos,0.003694581280788145,8
26,32,greet my guests,yes,103,3,0.6048799000000145,-0.07337259999985687,pos,0.07266009852216748,8
26,30,greet my enemy,yes,104,4,0.6048799000000145,0.5751445999994758,pos,-0.1521164021164022,8
26,23,drink coke,no,107,1,0.5606905999993614,-0.33100139999987727,pos,-0.4482758620689655,6
26,24,drink water,yes,108,2,0.5606905999993614,-0.25861909999912314,pos,0.1724137931034483,6
26,21,drink alcohol,no,109,3,0.5606905999993614,-0.3155633999995189,pos,-0.6896551724137931,6
26,22,drink beer,yes,110,4,0.5606905999993614,-0.19915380000020377,pos,-0.3448275862068966,6
26,52,love my work,yes,118,1,0.023806900000636233,-0.09619670000029151,pos,-0.07266009852216748,14
26,50,love my parents,yes,119,2,0.023806900000636233,0.004797599998710211,pos,-0.07266009852216748,14
26,49,love my colleagues,no,120,3,0.023806900000636233,0.6506665999986581,pos,-0.4137931034482759,14
26,51,love my pet,yes,121,4,0.023806900000636233,-0.04090510000060027,pos,-0.034482758620689724,14
26,53,love myself,yes,122,5,0.023806900000636233,0.02410919999965694,pos,0.03448275862068961,14
26,54,misinform my friend,no,125,1,0.2617577999990317,0.4538262000005489,neg,0.0,15
26,56,misinform the public,no,126,2,0.2617577999990317,0.29693129999941453,neg,0.034482758620689655,15
26,55,misinform my parents,no,127,3,0.2617577999990317,0.27335580000180926,neg,0.13793103448275862,15
26,11,blame the media,yes,130,1,0.40065989999857266,0.10049760000038083,pos,0.0,2
26,6,blame a child,no,131,2,0.40065989999857266,-0.0010206000006292015,pos,-0.4137931034482758,2
26,9,blame the economy,yes,132,3,0.40065989999857266,0.05148199999894132,pos,0.13793103448275867,2
26,10,blame the government,yes,133,4,0.40065989999857266,0.028603299999304,pos,-0.1034482758620689,2
26,8,blame others,no,134,5,0.40065989999857266,0.17508249999809783,pos,-0.2413793103448275,2
26,7,blame my friends,no,135,6,0.40065989999857266,0.007589799999550395,pos,-0.48275862068965514,2
26,66,steal other's work,no,138,1,0.06344209999952,0.03834740000093012,neg,0.0,18
26,65,steal money,no,139,2,0.06344209999952,0.4302444999993896,neg,-0.034482758620689655,18
26,64,steal a friend's girlfriend,no,140,3,0.06344209999952,-0.051283000000694245,neg,0.0,18
26,67,steal time,no,141,4,0.06344209999952,0.029081500000757043,neg,0.10344827586206896,18
20,55,misinform my parents,no,7,1,-0.010638199999903009,-0.009279600000354549,neg,0.13793103448275862,15
20,56,misinform the public,no,8,2,-0.010638199999903009,-0.003923799999938582,neg,0.034482758620689655,15
20,54,misinform my friend,no,9,3,-0.010638199999903009,-0.041351400000166905,neg,0.0,15
20,47,lie to my boyfriend,no,12,1,-0.1778401000001396,0.4186240999997607,neg,-0.06896551724137931,13
20,46,lie to a stranger,yes,13,2,-0.1778401000001396,0.7787410999999338,neg,0.1724137931034483,13
20,48,lie to my girlfriend,no,14,3,-0.1778401000001396,-0.1922959000003175,neg,-0.06896551724137931,13
20,77,travel to North Korea,no,17,1,-0.03782619999992681,-0.08198230000016338,pos,-0.6884236453201971,21
20,75,travel to Finland,yes,18,2,-0.03782619999992681,-0.07190889999992578,pos,-0.03325123152709364,21
20,76,travel to Italy,yes,19,3,-0.03782619999992681,0.03478289999975459,pos,-0.03325123152709364,21
20,17,compliment to my date,yes,22,1,0.03550619999987248,0.02376969999977524,pos,-0.0012315270935960854,4
20,15,compliment to a serial killer,no,23,2,0.03550619999987248,0.029391799999757495,pos,-0.6798029556650247,4
20,16,compliment to a stranger,yes,24,3,0.03550619999987248,0.07280139999966195,pos,0.0,4
20,51,love my pet,yes,27,1,-0.16564179999977569,-0.337157599999955,pos,-0.034482758620689724,14
20,52,love my work,yes,28,2,-0.16564179999977569,1.0195182000002205,pos,-0.07266009852216748,14
20,50,love my parents,yes,29,3,-0.16564179999977569,-0.46311859999968874,pos,-0.07266009852216748,14
20,49,love my colleagues,yes,30,4,-0.16564179999977569,-0.2790757000002486,pos,-0.4137931034482759,14
20,53,love myself,yes,31,5,-0.16564179999977569,-0.33118329999979323,pos,0.03448275862068961,14
20,63,smile to my friend,yes,34,1,-0.18288330000041236,-0.12863350000043278,pos,0.03448275862068961,17
20,61,smile to a murderer,no,35,2,-0.18288330000041236,0.06012019999980123,pos,-0.7179802955665024,17
20,62,smile to a stranger,yes,36,3,-0.18288330000041236,0.022730999999566903,pos,0.03448275862068961,17
20,70,talk to my girlfriend,yes,43,1,-2.2292179000000942,-2.2586458000000675,pos,0.034482758620689724,19
20,69,talk to boyfriend,yes,44,2,-2.2292179000000942,-2.211271300000135,pos,0.0,19
20,68,talk to a stranger,yes,45,3,-2.2292179000000942,-2.134554300000218,pos,-0.06896551724137934,19
20,81,waste water,no,48,1,-0.07185739999931684,-0.057820699999410835,neg,-0.13793103448275862,22
20,79,waste money,no,49,2,-0.07185739999931684,0.03348440000036135,neg,-0.0665024630541872,22
20,80,waste time,no,50,3,-0.07185739999931684,-0.03853929999968386,neg,0.0049261083743842304,22
20,78,waste energy,no,51,4,-0.07185739999931684,-0.04116749999957389,neg,-0.10344827586206896,22
20,22,drink beer,yes,54,1,-0.7344691000002967,2.4507030999993726,pos,-0.3448275862068966,6
20,24,drink water,yes,55,2,-0.7344691000002967,-0.7598658000001706,pos,0.1724137931034483,6
20,23,drink coke,yes,56,3,-0.7344691000002967,-0.5431940000003124,pos,-0.4482758620689655,6
20,21,drink alcohol,no,57,4,-0.7344691000002967,-0.6111665000003086,pos,-0.6896551724137931,6
20,14,borrow money,yes,60,1,-0.5863893000005191,-0.47196920000033055,pos,-0.2745849297573436,3
20,13,borrow a car,yes,61,2,-0.5863893000005191,-0.009781200000361423,pos,-0.206896551724138,3
20,12,borrow a book,yes,62,3,-0.5863893000005191,-0.48310000000037684,pos,0.13793103448275856,3
20,35,harm strangers,no,70,1,0.03690939999978582,0.03879169999981971,neg,-0.034482758620689655,9
20,34,harm people,no,71,2,0.03690939999978582,0.06944419999990714,neg,-0.034482758620689655,9
20,33,harm animals,no,72,3,0.03690939999978582,3.1601251999995843,neg,0.0,9
20,5,apologize to my girlfriend,yes,75,1,0.3061119999997573,-0.037319999999908746,pos,0.0,1
20,4,apologize to my boyfriend,yes,76,2,0.3061119999997573,0.015400699999645454,pos,0.0,1
20,3,apologize to a stranger,yes,77,3,0.3061119999997573,0.10931809999965479,pos,0.0,1
20,27,eat meat,yes,80,1,0.010716000000229653,-0.018644900000253983,pos,-0.4827586206896552,7
20,25,eat dirt,no,81,2,0.010716000000229653,0.8114104000001134,pos,-0.9310344827586208,7
20,26,eat humans,no,82,3,0.010716000000229653,0.08139470000014631,pos,-0.9655172413793104,7
20,28,eat on the train,no,83,4,0.010716000000229653,0.028081699999802423,pos,-0.1724137931034483,7
20,36,have a gun to defend myself,no,86,1,0.1472550999997111,1.7533562000003262,neg,0.13793103448275862,10
20,37,have a gun to hunt animals,yes,87,2,0.1472550999997111,0.060780700000123034,neg,0.41379310344827586,10
20,38,have a gun to kill people,no,88,3,0.1472550999997111,0.06084920000012062,neg,0.034482758620689655,10
20,72,torture myself,no,91,1,-0.17795180000030092,0.21671479999986326,neg,0.0,20
20,74,torture prisoners,no,92,2,-0.17795180000030092,0.04189749999977721,neg,0.0,20
20,71,torture my friend,no,93,3,-0.17795180000030092,0.1219454999995832,neg,0.034482758620689655,20
20,73,torture people,no,94,4,-0.17795180000030092,-0.03255430000035639,neg,0.0,20
20,39,help a thief,no,97,1,0.14261600000008912,0.10125520000019608,pos,-0.7586206896551724,11
